source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD002870-Sample-956	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 956	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	C57_CTRL_Heart_Nucl_d00_A17.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-957	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 957	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	C57_ISO_Heart_Cyto_d03_A04.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-958	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 958	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	BALB_ISO_Heart_Mito_d01_A08.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-959	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 959	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	DBA_ISO_Heart_Cyto_d05_A04.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-960	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 960	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	BALB_CTRL_Heart_Nucl_d00_A17.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-961	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 961	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	C57_ISO_Heart_Nucl_d01_A16.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-962	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 962	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	FVB_CTRL_Heart_Mito_d05_A12.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-963	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 963	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	CEJ_CTRL_Heart_Mito_d14_A12.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-964	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 964	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	FVB_CTRL_Heart_Cyto_d14_A04.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-965	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 965	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	AJ_CTRL_Heart_Nucl_d05_A17.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-966	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 966	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	C57_CTRL_Heart_Cyto_d00_A06.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-967	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 967	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	DBA_CTRL_Heart_Nucl_d01_A18.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-968	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 968	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	FVB_CTRL_Heart_Mito_d00_A10.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-969	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 969	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	DBA_CTRL_Heart_Nucl_d01_A16.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-970	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 970	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	DBA_CTRL_Heart_Mito_d07_A10.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-971	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 971	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	BALB_ISO_Heart_Cyto_d01_A03.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-972	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 972	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	BALB_CTRL_Heart_Nucl_d00_A13.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-973	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 973	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	C57_ISO_Heart_Mito_d03_A11.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-974	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 974	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	CEJ_ISO_Heart_Nucl_d14_A18.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-975	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 975	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	BALB_ISO_Heart_Mito_d07_A10.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-976	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 976	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	CEJ_CTRL_Heart_Cyto_d14_A02.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-977	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 977	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	CEJ_CTRL_Heart_Cyto_d07_A01.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-978	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 978	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	DBA_ISO_Heart_Mito_d10_A10.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-979	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 979	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	DBA_ISO_Heart_Mito_d07_A11.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-980	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 980	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	BALB_ISO_Heart_Mito_d10_A11.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-981	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 981	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	DBA_CTRL_Heart_Nucl_d10_A14.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-982	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 982	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	C57_ISO_Heart_Nucl_d07_A13.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-983	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 983	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	DBA_ISO_Heart_Mito_d10_A07.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-984	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 984	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	AJ_CTRL_Heart_Mito_d14_A07.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
