source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD004242-Sample-775	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 775	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150917_QEp1_LC8_PhGe_SA_DoubleTop14_F2_3.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-776	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 776	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150917_QEp1_LC7_PhGe_SA_Plate4C_03_4.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-777	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 777	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150917_QEp1_LC7_PhGe_SA_Plate3D_33_2.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-778	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 778	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150731_QEp1_LC7_PhGe_SA_Plate4E_16_1.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-779	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 779	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150624_QEp1_LC7_PhGe_SA_Plate2A_22_3.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-780	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 780	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150811_QEp1_LC7_PhGe_SA_Plate2B_52_6.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-781	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 781	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150731_QEp1_LC7_PhGe_SA_Plate4E_16_3.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-782	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 782	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150725_QEp1_LC7_PhGe_SA_Plate3B_34_2.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-783	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 783	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150618_QEp1_LC7_PhGe_SA_Plate1B_11_2.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-784	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 784	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150805_QEp1_LC7_PhGe_SA_Plate1D_57_7.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-785	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 785	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150805_QEp1_LC7_PhGe_SA_Plate1D_45_3.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-786	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 786	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150912_QEp1_LC7_PhGe_SA_Plate3D_10_6.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-787	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 787	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150912_QEp1_LC7_PhGe_SA_Plate3D_40_3.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-788	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 788	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150824_QEp1_LC7_PhGe_SA_Plate4D_16_5.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-789	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 789	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150811_QEp1_LC7_PhGe_SA_Plate2B_52_5.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-790	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 790	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150917_QEp1_LC7_PhGe_SA_Plate4C_58_3.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-791	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 791	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150917_QEp1_LC7_PhGe_SA_Plate3B_26_5.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-792	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 792	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150907_QEp1_LC7_PhGe_SA_Plate2D_22_5.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-793	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 793	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150818_QEp1_LC7_PhGe_SA_Plate3C_23_7.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-794	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 794	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150827_QEp1_LC7_PhGe_SA_Plate2C_38_5.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-795	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 795	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150805_QEp1_LC7_PhGe_SA_Plate1D_44_5.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-796	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 796	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150618_QEp1_LC7_PhGe_SA_Plate1B_28_3.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-797	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 797	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150912_QEp1_LC7_PhGe_SA_Plate3D_48_7.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-798	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 798	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150811_QEp1_LC7_PhGe_SA_Plate2B_06_5.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-799	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 799	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150917_QEp1_LC8_PhGe_SA_DoubleTop14_M1_1.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-800	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 800	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150731_QEp1_LC7_PhGe_SA_Plate4E_58_7.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-801	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 801	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150907_QEp1_LC7_PhGe_SA_Plate2D_17_5.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-802	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 802	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150917_QEp1_LC7_PhGe_SA_Plate3B_46_6.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-803	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 803	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150912_QEp1_LC7_PhGe_SA_Plate3D_37_3.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-804	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 804	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150824_QEp1_LC7_PhGe_SA_Plate4D_03_4.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-805	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 805	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150805_QEp1_LC7_PhGe_SA_Plate1D_44_6.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
PXD004242-Sample-806	Homo sapiens	plasma	obese	not available	not available	18 and 65 years	run 806	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Lys-C;AC=MS:1001309	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time (before weight loss, after weight loss, and five time points during weight maintenance)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	7 ppm	20 ppm	orbitrap	20150827_QEp1_LC7_PhGe_SA_Plate2C_52_7.raw	v1.1.0	HAMLET-agentic v2.1.0	obese
