source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000005-Sample-494	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 83	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr48.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-495	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 83	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr48.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-496	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 83	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr48.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-497	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 83	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr48.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-498	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 83	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr48.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-499	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 84	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr29.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-500	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 84	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr29.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-501	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 84	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr29.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-502	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 84	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr29.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-503	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 84	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr29.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-504	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 84	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr29.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-505	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 85	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr37.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-506	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 85	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr37.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-507	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 85	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr37.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-508	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 85	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr37.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-509	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 85	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr37.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-510	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 85	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr37.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-511	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 86	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr32.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-512	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 86	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr32.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-513	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 86	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr32.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-514	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 86	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr32.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-515	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 86	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr32.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-516	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 86	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr32.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-517	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 87	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr43.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-518	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 87	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr43.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-519	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 87	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr43.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-520	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 87	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr43.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-521	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 87	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr43.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-522	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 87	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr43.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-523	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 88	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr44.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-524	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 88	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr44.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-525	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 88	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr44.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-526	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 88	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr44.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-527	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 88	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr44.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-528	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 88	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr44.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-529	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 89	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr28.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-530	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 89	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr28.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-531	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 89	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr28.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
