source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD004242-Sample-714	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 714	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150731_QEp1_LC7_PhGe_SA_Plate4B_09_6.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-715	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 715	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150725_QEp1_LC7_PhGe_SA_Plate3B_23_7.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-716	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 716	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150811_QEp1_LC7_PhGe_SA_Plate2B_49_2.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-717	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 717	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150907_QEp1_LC7_PhGe_SA_Plate2D_20_5.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-718	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 718	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150827_QEp1_LC7_PhGe_SA_Plate2C_17_7.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-719	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 719	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150827_QEp1_LC7_PhGe_SA_Plate2C_21_7.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-720	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 720	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150805_QEp1_LC7_PhGe_SA_Plate1D_28_5.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-721	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 721	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150618_QEp1_LC7_PhGe_SA_Plate1B_07_3.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-722	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 722	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150917_QEp1_LC8_PhGe_SA_DoubleTop14_F3_1.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-723	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 723	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150811_QEp1_LC7_PhGe_SA_Plate2B_38_1.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-724	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 724	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150731_QEp1_LC7_PhGe_SA_Plate4E_03_2.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-725	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 725	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150725_QEp1_LC7_PhGe_SA_Plate3B_48_7.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-726	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 726	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150618_QEp1_LC7_PhGe_SA_Plate1B_1_4.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-727	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 727	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150708_QEp1_LC7_PhGe_SA_Plate1C_24_2.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-728	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 728	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150827_QEp1_LC7_PhGe_SA_Plate2C_47_1.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-729	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 729	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150725_QEp1_LC7_PhGe_SA_Plate3B_48_1.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-730	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 730	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150818_QEp1_LC7_PhGe_SA_Plate3C_34_3.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-731	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 731	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150818_QEp1_LC7_PhGe_SA_Plate3C_39_5.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-732	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 732	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150901_QEp1_LC7_PhGe_SA_Plate1E_08_6.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-733	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 733	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150827_QEp1_LC7_PhGe_SA_Plate2C_36_4.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-734	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 734	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150805_QEp1_LC7_PhGe_SA_Plate1D_19_2.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-735	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 735	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150725_QEp1_LC7_PhGe_SA_Plate3B_27_2.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-736	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 736	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150912_QEp1_LC7_PhGe_SA_Plate3D_27_3.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-737	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 737	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150708_QEp1_LC7_PhGe_SA_Plate1C_11_1.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-738	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 738	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150827_QEp1_LC7_PhGe_SA_Plate2C_06_7.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-739	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 739	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150907_QEp1_LC7_PhGe_SA_Plate2D_20_7.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-740	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 740	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150624_QEp1_LC7_PhGe_SA_Plate2A_17_4.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-741	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 741	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150731_QEp1_LC7_PhGe_SA_Plate4E_03_6.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-742	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 742	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150907_QEp1_LC7_PhGe_SA_Plate2D_25_5.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-743	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 743	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150917_QEp1_LC7_PhGe_SA_Plate4C_14_7.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-744	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 744	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150811_QEp1_LC7_PhGe_SA_Plate2B_20_6.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-745	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 745	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150917_QEp1_LC7_PhGe_SA_Plate3B_10_7.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-746	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 746	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150824_QEp1_LC7_PhGe_SA_Plate4D_14_5.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
