source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000561-Sample-930	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 930	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_CD8Tcells_bRP_Elite_77_f07.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-931	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 931	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Rectum_bRP_Elite_84_f18.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-932	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 932	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Ovary_Gel_Elite_58_f11.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-933	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 933	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Liver_Gel_Velos_24_f23.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-934	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 934	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Adrenalgland_Gel_Velos_2_f05.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-935	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 935	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Heart_Gel_Elite_54_f17.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-936	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 936	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Spinalcord_bRP_Elite_66_f23.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-937	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 937	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Testis_bRP_Elite_26_f13.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-938	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 938	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Prostate_Gel_Elite_62_f02.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-939	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 939	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Bcells_Gel_Elite_76_f02.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-940	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 940	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Urinarybladder_Gel_Elite_40_f16.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-941	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 941	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_NKcells_Gel_Velos_47_f10.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-942	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 942	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Monocytes_bRP_Elite_33_f19.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-943	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 943	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Bcells_Gel_Elite_76_f14.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-944	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 944	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Frontalcortex_bRP_Elite_38_f12.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-945	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 945	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Retina_Gel_Velos_5_f31.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-946	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 946	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Monocytes_Gel_Velos_32_f07.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-947	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 947	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_NKcells_bRP_Elite_34_f15.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-948	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 948	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_NKcells_Gel_Velos_47_f14.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-949	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 949	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Adrenalgland_Gel_Elite_49_f16.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-950	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 950	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Frontalcortex_bRP_Elite_38_f20.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-951	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 951	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Pancreas_bRP_Elite_59_f09.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-952	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 952	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Bcells_bRP_Velos_42_f07.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-953	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 953	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Urinarybladder_Gel_Elite_40_f12.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-954	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 954	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Placenta_bRP_Elite_79_f13.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-955	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 955	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_CD8Tcells_bRP_Elite_77_f18.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-956	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 956	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Esophagus_bRP_Velos_3_f17.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-957	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 957	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Lung_Gel_Velos_13_f05.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-958	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 958	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Brain_bRP_Elite_15_f03.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-959	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 959	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Retina_Gel_Velos_5_f05.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-960	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 960	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Lung_Gel_Elite_56_f10.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-961	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 961	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Liver_bRP_Elite_82_f15.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
