source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000604-Sample-216	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 54	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr34.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-217	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 55	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr59.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-218	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 55	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr59.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-219	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 55	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr59.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-220	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 55	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr59.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-221	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 56	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100409_Exp2_fr27.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-222	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 56	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100409_Exp2_fr27.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-223	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 56	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100409_Exp2_fr27.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-224	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 56	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100409_Exp2_fr27.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-225	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 57	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr49.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-226	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 57	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr49.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-227	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 57	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr49.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-228	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 57	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp2_fr49.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-229	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 58	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr43.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-230	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 58	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr43.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-231	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 58	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr43.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-232	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 58	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr43.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-233	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 59	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr47.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-234	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 59	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr47.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-235	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 59	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr47.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-236	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 59	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr47.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-237	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 60	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr55.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-238	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 60	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr55.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-239	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 60	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr55.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-240	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 60	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr55.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-241	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 61	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr60.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-242	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 61	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr60.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-243	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 61	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr60.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-244	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 61	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100507_Exp1_fr60.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
PXD000604-Sample-245	Homo sapiens	adrenal gland	malignant and benign adrenocortical tumors	tumor cells	not available	not available	not available	run 62	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	tumor type (malignant, benign)	not applicable	not applicable	not applicable	orbitrap	100409_Exp2_fr31.raw	v1.1.0	HAMLET-agentic v2.1.0	malignant and benign adrenocortical tumors
