accession,pubmed_id,pmc_id,raw_file_count,organism,taxids,experiment_types,pub_license,spectral_file_types,existing_PRIDE_SDRF,HAMLETstore,HAMLETmeti,HAMLETmeta,HAMLETjudge
PXD023688,33667410.0,PMC8380759,16,Saccharomyces cerevisiae (baker's yeast),4932,Shotgun proteomics,author_manuscript,RAW,False,False,False,False,False
PXD025558,36094925.0,PMC9467358,16,Rattus norvegicus (rat),10116,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD027211,36127323.0,PMC9489777,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD035459,36072607.0,PMC9443529,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD037229,33008897.0,PMC7852392,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY-NC,RAW,False,False,False,False,False
PXD034587,36369338.0,PMC9652368,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,MZXML;RAW,False,False,False,False,False
PXD035318,36346018.0,PMC9674348,16,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD034181,35896382.0,PMC9585903,16,Mus musculus (mouse),10090,Shotgun proteomics,CC BY-NC,RAW,False,False,False,False,False
PXD036198,36401165.0,PMC9675222,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD035701,36629021.0,PMC9832562,16,Trichomonas vaginalis,5722,Shotgun proteomics,CC BY,APL;RAW,False,False,False,False,False
PXD038501,36700627.0,PMC10164053,16,Homo sapiens (human),9606,Shotgun proteomics,author_manuscript,RAW,False,False,False,False,False
PXD038616,36830259.0,PMC9952281,16,Pseudomonas aeruginosa pao1lm10; Staphylococcus aureus,990346; 1280,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD038375,36738297.0,PMC9936582,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,APL;RAW,False,False,False,False,False
PXD037699,36930278.0,PMC10106347,16,Komagataeibacter,1434011,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD031984,36701236.0,PMC9989823,16,Saccharomyces cerevisiae (baker's yeast),4932,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD036570,36968537.0,PMC10037454,16,Escherichia coli,562,Shotgun proteomics,CC BY,MGF;RAW,False,False,False,False,False
PXD033253,36934130.0,PMC10024743,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD038910,37587340.0,PMC10468400,16,Escherichia coli,562,Shotgun proteomics,CC BY,MZML;RAW,False,False,False,False,False
PXD039549,37181633.0,PMC10170653,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY-NC,MZXML;RAW,False,False,False,False,False
PXD038337,37263996.0,PMC10235086,16,Saccharomyces cerevisiae (baker's yeast),4932,Shotgun proteomics,CC BY,MZML;RAW,False,False,False,False,False
PXD040414,37239088.0,PMC10216524,16,Rattus norvegicus (rat),10116,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD043320,37446130.0,PMC10341815,16,Caenorhabditis elegans,6239,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD041918,37446130.0,PMC10341815,16,Haemonchus contortus (barber pole worm),6289,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD041032,37463656.0,PMC10353892,16,Drosophila melanogaster (fruit fly),7227,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD034992,37891180.0,PMC10611716,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,MGF;RAW,False,False,False,False,False
PXD020024,37775701.0,PMC10541450,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD035937,37802982.0,PMC10558580,16,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD039502,37758951.0,PMC10567574,16,Caenorhabditis elegans,6239,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD043728,37686821.0,PMC10490147,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD038390,38064171.0,PMC10870015,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,MGF;RAW,False,False,False,False,False
PXD007106,36445937.0,PMC10350314,16,Mus musculus (mouse),10090,Shotgun proteomics,author_manuscript,RAW,False,False,False,False,False
PXD023413,37954574.0,PMC10632189,16,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD032334,38179654.0,PMC10767609,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD044938,37819951.0,PMC10593219,16,Trypanosoma brucei,5691,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD045447,37880317.0,PMC10600195,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD045723,38001909.0,PMC10669731,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD041245,38049829.0,PMC10694946,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD041877,38184746.0,PMC10771440,16,Streptomyces coelicolor,1902,Shotgun proteomics,CC BY,APL;MZML;RAW,False,False,False,False,False
PXD040937,38242130.0,PMC7615796,16,Mus musculus (mouse),10090,Shotgun proteomics,author_manuscript,RAW,False,False,False,False,False
PXD036405,38360978.0,PMC10869800,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD042249,38555405.0,PMC11073998,16,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD044668,38336175.0,PMC10979276,16,Arabidopsis thaliana (mouse-ear cress),3702,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD040041,38436697.0,PMC10912283,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD047333,38275318.0,PMC10812528,16,Acinetobacter baumannii (strain atcc 17978 / cip 53.77 / lmg 1025 / ncdc kc755 / 5377); Pseudomonas aeruginosa pao1h2o,400667; 1147787,Bottom-up proteomics,CC BY,RAW;XML,False,False,False,False,False
PXD045312,38126344.0,PMC10954604,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,MGF;RAW,False,False,False,False,False
PXD040804,38790632.0,PMC11118716,16,Candida albicans (yeast),5476,Shotgun proteomics,CC BY,MZML;RAW,False,False,False,False,False
PXD043559,38536927.0,PMC10971493,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY-NC,RAW,False,False,False,False,False
PXD043677,37951597.0,PMC10994533,16,Xenopus tropicalis,8364,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD043680,37951597.0,PMC10994533,16,Xenopus tropicalis,8364,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD052456,38904003.0,PMC11188354,16,Equus caballus (horse),9796,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD044963,38867295.0,PMC11167927,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,MGF;RAW,False,False,False,False,False
PXD052836,38982062.0,PMC11233601,16,Homo sapiens (human),9606,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD042498,37981907.0,PMC10654492,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD049389,38809816.0,PMC11349870,16,Populus trichocarpa (western balsam poplar) (populus balsamifera subsp. trichocarpa),3694,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD052066,38828770.0,PMC11347179,16,Schizosaccharomyces pombe; Schizosaccharomyces pombe 972h-,4896; 284812,Data-dependent acquisition,CC BY,RAW,False,False,False,False,False
PXD052083,39587297.0,PMC11649813,16,Homo sapiens (human),9606,Data-independent acquisition,CC BY,RAW,False,False,False,False,False
PXD050591,39700228.0,PMC11658510,16,Drosophila melanogaster (fruit fly),7227,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD047941,39468028.0,PMC11519607,16,Homo sapiens (human),9606,Data-independent acquisition,CC BY,RAW,False,False,False,False,False
PXD049424,39362957.0,PMC11450201,16,Homo sapiens (human),9606,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD050305,39106107.0,PMC11457856,16,Ovis aries,9940,Data-dependent acquisition,CC BY,RAW,False,False,False,False,False
PXD054715,39337603.0,PMC11431891,16,Escherichia coli,562,Bottom-up proteomics,CC BY,MZML;RAW,False,False,False,False,False
PXD056085,39854051.0,PMC11833859,16,Pseudomonas aeruginosa pao1,208964,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD033385,37159335.0,PMC10371240,16,Homo sapiens (human); Mus musculus (mouse),9606; 10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD052579,39041609.0,PMC11964079,16,Homo sapiens (human),9606,Data-dependent acquisition,CC BY-NC,RAW,False,False,False,False,False
PXD026582,40211954.0,PMC12063684,16,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD035071,35912527.0,PMC9796965,16,Pseudomonas phage pamx74,1175663,Shotgun proteomics,CC BY,MZML;RAW,False,False,False,False,False
PXD051918,40845103.0,PMC12372870,16,Homo sapiens (human),9606,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD053874,40860567.0,PMC12376047,16,Pseudosulfitobacter pseudonitzschiae; Cellulophaga lytica,1402135; 979,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD060892,40893217.0,PMC12392174,16,Galleria mellonella; Fusarium keratoplasticum,7137; 1328300,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD062952,40938073.0,PMC12439503,16,Macaca mulatta (rhesus macaque),9544,Bottom-up proteomics,CC BY,MGF;RAW,False,False,False,False,False
PXD046841,41040952.0,PMC12483918,16,Homo sapiens (human),9606,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD031055,41064949.0,PMC12604046,16,Mycobacterium tuberculosis; Mus musculus (mouse),1773; 10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD065274,41043689.0,PMC12615743,16,Mus musculus (mouse),10090,Bottom-up proteomics,CC BY,RAW,True,False,False,False,False
PXD017985,40705969.0,PMC12713336,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,GZ;MGF;RAW,False,False,False,False,False
PXD043528,41708587.0,PMC12928643,16,Citrus sinensis (sweet orange) (citrus aurantium var. sinensis); Citrus limon,2711; 2708,Shotgun proteomics,CC BY,MZML;RAW,False,False,False,False,False
PXD060477,41430471.0,PMC12971489,16,Homo sapiens (human),9606,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD059644,41277224.0,PMC12989817,16,Homo sapiens (human),9606,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD067688,41930346.0,PMC13042678,16,Mus musculus (mouse),10090,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD001393,26578544.0,PMC4758866,17,Mus musculus (mouse),10090,Shotgun proteomics,author_manuscript,RAW,False,False,False,False,False
PXD001237,25344755.0,PMC4235773,17,Homo sapiens (human),9606,Shotgun proteomics,author_manuscript,MZXML;RAW,False,False,False,False,False
PXD012485,31097712.0,PMC6522481,17,Homo sapiens (human),9606,Shotgun proteomics,CC BY,GZ;MZML;RAW,False,False,False,False,False
PXD005305,28036087.0,PMC5297694,17,Prototheca zopfii,3112,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD005145,29016103.0,PMC5850954,17,Homo sapiens (human),9606,Shotgun proteomics,author_manuscript,RAW,False,False,False,False,False
PXD005362,28912723.0,PMC5582297,17,Gallus gallus (chicken),9031,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD011868,31110498.0,PMC6501615,17,Deinococcus radiodurans r1,243230,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD008954,29867847.0,PMC5960693,17,Nitrosomonas europaea atcc 19718; Nitrosomonas ureae; Nitrosospira multiformis atcc 25196,228410; 44577; 323848,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD009125,29565292.0,PMC6027131,17,Pisum sativum (garden pea),3888,Shotgun proteomics,CC BY,GZ;MGF;RAW,False,False,False,False,False
PXD009214,30150368.0,PMC6283290,17,Saccharomyces cerevisiae (baker's yeast),4932,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD016596,31847183.0,PMC6940942,17,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD017505,32579115.0,PMC7367682,17,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD018148,34022944.0,PMC8141184,17,Chlamydomonas reinhardtii; Chloromonas nivalis,3055; 201319,Shotgun proteomics,CC BY,MGF;RAW,False,False,False,False,False
PXD016171,33082573.0,PMC8027424,17,Candidatus kuenenia stuttgartiensis,174633,Shotgun proteomics,CC BY,MZML;RAW;ZIP,False,False,False,False,False
PXD019992,34322482.0,PMC8311360,17,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD020551,32784406.0,PMC7461049,17,Rattus norvegicus (rat),10116,Shotgun proteomics,CC BY,MGF;RAW,False,False,False,False,False
PXD018404,33552997.0,PMC7859105,17,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD022354,34439896.0,PMC8393596,17,Homo sapiens (human),9606,Shotgun proteomics,CC BY,MZML;RAW,False,False,False,False,False
PXD023731,34117292.0,PMC8196207,17,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD020684,32763159.0,PMC7724473,17,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD029268,34893620.0,PMC8664860,17,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD014419,34966662.0,PMC8689371,17,Homo sapiens (human),9606,Shotgun proteomics,CC BY,GZ;MGF;RAW,False,False,False,False,False
PXD025759,34073856.0,PMC8162537,17,Homo sapiens (human),9606,Shotgun proteomics,CC BY,MGF;RAW;ZIP,False,False,False,False,False
PXD027096,35503090.0,PMC9064305,17,Homo sapiens (human),9606,Shotgun proteomics,CC BY,MZML;RAW,False,False,False,False,False
PXD023842,35971119.0,PMC9377087,17,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD029830,35941969.0,PMC9356245,17,Taxillus chinensis,227909,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD034382,37644025.0,PMC10465581,17,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD044554,38027498.0,PMC10644315,17,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD046996,37502925.0,PMC10371097,17,Homo sapiens (human),9606,Data-dependent acquisition,CC BY,MGF;RAW,False,False,False,False,False
PXD045229,37878693.0,PMC10599614,17,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD036442,38305737.0,PMC10941658,17,Homo sapiens (human); Mus musculus (mouse),9606; 10090,Shotgun proteomics,CC BY,MGF;RAW,False,False,False,False,False
PXD053138,39526730.0,PMC11554310,17,Homo sapiens (human),9606,Data-dependent acquisition,CC BY,RAW,False,False,False,False,False
PXD050725,39995872.0,PMC11848503,17,Homo sapiens (human),9606,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD042128,38200648.0,PMC10914206,17,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD059098,40351306.0,PMC12063358,17,Lacticaseibacillus casei; Limosilactobacillus reuteri; Lacticaseibacillus rhamnosus,1582; 1598; 47715,Data-dependent acquisition,CC BY,ZIP,False,False,False,False,False
PXD057939,40530573.0,PMC12184118,17,Faecalibacterium prausnitzii a2-165,411483,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD035815,38841404.0,PMC11149095,17,Human feces metagenome,2705415,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD058250,41593097.0,PMC12848104,17,Homo sapiens (human),9606,Bottom-up proteomics,CC BY,RAW,False,False,False,False,False
PXD022174,38947171.0,PMC11212298,17,Homo sapiens (human),9606,Shotgun proteomics,CC BY-NC,RAW,False,False,False,False,False
PXD006205,29896523.0,PMC5996235,18,Bacillus cereus (strain atcc 14579 / dsm 31),226900,Shotgun proteomics,CC BY,GZ;MGF;RAW,False,False,False,False,False
PXD012082,31541095.0,PMC6754446,18,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD002559,26381121.0,PMC4574613,18,Bacillus subtilis,1423,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD008700,30229035.0,PMC6141215,18,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD006169,29896523.0,PMC5996235,18,Bacillus cereus (strain atcc 14579 / dsm 31),226900,Shotgun proteomics,CC BY,GZ;MGF;RAW,False,False,False,False,False
PXD008762,29884134.0,PMC5994098,18,Solanum lycopersicum,4081,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD008785,29570052.0,PMC5898908,18,Saccharomyces cerevisiae (baker's yeast),4932,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD014609,31548434.0,PMC6782006,18,Capra hircus (goat),9925,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD015786,32032393.0,PMC7032723,18,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD006025,28496455.0,PMC5406401,18,Carya cathayensis,139927,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD004985,29433420.0,PMC5809918,18,Salmo salar (atlantic salmon),8030,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD013088,31186337.0,PMC6561320,18,Escherichia coli,562,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD007224,29371649.0,PMC5785504,18,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD010898,30617159.0,PMC6442370,18,Apis mellifera (honeybee),7460,Shotgun proteomics,CC BY,MGF;RAW,False,False,False,False,False
PXD008574,30377279.0,PMC6212819,18,Toxoplasma gondii; Toxoplasma gondii me49,5811; 508771,Shotgun proteomics,CC BY,RAW;ZIP,False,False,False,False,False
PXD006652,29061669.0,PMC5658702,18,Arabidopsis thaliana (mouse-ear cress),3702,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD005320,28714690.0,PMC5656043,18,Homo sapiens (human); Mus musculus (mouse),9606; 10090,Shotgun proteomics,author_manuscript,RAW,False,False,False,False,False
PXD000157,22068332.0,PMC3261713,18,Homo sapiens (human),9606,Bottom-up proteomics,CC BY-NC-SA,GZ;RAW,False,False,False,False,False
PXD000163,23744945.0,PMC4119826,18,Drosophila melanogaster (fruit fly),7227,Bottom-up proteomics,author_manuscript,RAW,False,False,False,False,False
PXD000741,26338901.0,PMC4979977,18,Homo sapiens (human),9606,Shotgun proteomics,author_manuscript,RAW,False,False,False,False,False
PXD000298,25867681.0,PMC4692086,18,Neospora caninum (strain liverpool),572307,Shotgun proteomics,CC BY,MGF;RAW,False,False,False,False,False
PXD001482,25954265.0,PMC4406070,18,Bacillus cereus (strain atcc 14579 / dsm 31),226900,Shotgun proteomics,CC BY,GZ;MGF;RAW,False,False,False,False,False
PXD001950,31211768.0,PMC6581253,18,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,GZ;MGF;RAW,False,False,False,False,False
PXD001875,26288071.0,PMC4546001,18,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
PXD002117,22068332.0,PMC3261713,18,Homo sapiens (human),9606,Shotgun proteomics,CC BY-NC-SA,GZ;MGF;MZXML;RAW,False,False,False,False,False
PXD002170,26331617.0,PMC4557910,18,Homo sapiens (human),9606,Shotgun proteomics,CC BY,RAW,False,False,False,False,False
