source name	characteristics[organism]	characteristics[organism part]	characteristics[anatomycal cluster]	characteristics[individual]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[developmental stage]	characteristics[depletion]	assay name	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[fractionation method]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[MS2 mass analyzer]	comment[instrument]	comment[separation]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	sampleChecksum	sampleAccession
PXD005445-HSB143 brain, DFC	Homo sapiens	brain	dorsolateral prefrontal cortex	HSB143	not applicable	European	996D	female	uninfected	not available	no depletion	qep16-1950_dfcd	QEp16-1950_DFCd.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-1950_DFCd.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	443b88a85f7473ac8dff7f10b081897193835359f8bd897ab8c8d82cc3f2fdfb	SAMEA7710389
PXD005445-HSB143 brain, HIP	Homo sapiens	brain	hippocampal formation	HSB143	not applicable	European	996D	female	uninfected	not available	no depletion	qep16-2050_hipd	QEp16-2050_HIPd.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2050_HIPd.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	1d6d8c133ee908fb745326e9d8c46ec94192b8defb7112a33dc3185031c9c6c5	SAMEA7710390
PXD005445-HSB143 brain, MD	Homo sapiens	brain	medial dorsal nucleus of thalamus	HSB143	not applicable	European	996D	female	uninfected	not available	no depletion	qep16-1980_mdd	QEp16-1980_MDd.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-1980_MDd.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	653cf4c83b7552341b5f40b636860406c58aaaa52ae24e817d3f39aa102fd5ef	SAMEA7710391
PXD005445-HSB143 brain, STR	Homo sapiens	brain	striatum	HSB143	not applicable	European	996D	female	uninfected	not available	no depletion	qep16-2015_strd	QEp16-2015_STRd.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2015_STRd.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	6ee945b9640141245b5cb507c6a52b896743c3ee60dfaf0ff76cbdb5ae17834d	SAMEA7710392
PXD005445-HSB143 brain, V1C	Homo sapiens	brain	primary visual cortex	HSB143	not applicable	European	996D	female	uninfected	not available	no depletion	qep16-2091_v1cd	QEp16-2091_V1Cd.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2091_V1Cd.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	8622474caa2574454ee9ff2168faefbff9a6302417b1de3009addccb355828e1	SAMEA7710393
PXD005445-HSB145 brain, AMY	Homo sapiens	brain	amygdala	HSB145	not applicable	European	13406D	male	uninfected	not available	no depletion	qep15-2570_amy	QEp15-2570_AMY.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2570_AMY.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	48b363e7676a8b64ed94a78c5a136fb229ff21c2425cfddf2ccd8d11050d5788	SAMEA7710394
PXD005445-HSB145 brain, CBC	Homo sapiens	brain	cerebellar cortex	HSB145	not applicable	European	13406D	male	uninfected	not available	no depletion	qep15-2614_cbc	QEp15-2614_CBC.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2614_CBC.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	9a639039d662b2ce2e74ec12776a66ffb69c5a305703bcd60f10f3351b532715	SAMEA7710395
PXD005445-HSB145 brain, DFC	Homo sapiens	brain	dorsolateral prefrontal cortex	HSB145	not applicable	European	13406D	male	uninfected	not available	no depletion	qep15-2588_dfc	QEp15-2588_DFC.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2588_DFC.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	4b330ebd5aec96b5ecb31685cba5bf7c4ea790686aa47ff7281f95e695044c11	SAMEA7710396
PXD005445-HSB145 brain, HIP	Homo sapiens	brain	hippocampal formation	HSB145	not applicable	European	13406D	male	uninfected	not available	no depletion	qep15-2729_hip	QEp15-2729_HIP.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2729_HIP.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	1f2e76b5310d54bebec6ab500f4c14cf3122ff771cd50d1b4f99b776853fe8ca	SAMEA7710397
PXD005445-HSB145 brain, MD	Homo sapiens	brain	medial dorsal nucleus of thalamus	HSB145	not applicable	European	13406D	male	uninfected	not available	no depletion	qep15-2750_md	QEp15-2750_MD.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2750_MD.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	22aa018f7db14dd5876d80566f2bdc6300bad0f63d4145d911ed953cd22c5b38	SAMEA7710398
PXD005445-HSB145 brain, STR	Homo sapiens	brain	striatum	HSB145	not applicable	European	13406D	male	uninfected	not available	no depletion	qep15-2804_str	QEp15-2804_STR.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2804_STR.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	18ff8902c034f84d2a3a8773cbe5e8fccd1e9d0931ab0cb293dc9a408937f246	SAMEA7710399
PXD005445-HSB145 brain, V1C	Homo sapiens	brain	primary visual cortex	HSB145	not applicable	European	13406D	male	uninfected	not available	no depletion	qep15-2842_v1c	QEp15-2842_V1C.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2842_V1C.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	ed428db11c60f6ed0b05dcc8ac9e0c1687812b7f188c7d0f7f753c5bd4784f1d	SAMEA7710400
PXD005445-HSB173 brain, AMY	Homo sapiens	brain	amygdala	HSB173	not applicable	European	1361D	female	uninfected	not available	no depletion	qep16-2741_amydev	QEp16-2741_AMYdev.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2741_AMYdev.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	a6ff14d65749bf148bd2263a20c422ad9b30b79f84076787f2e35f2c722deb57	SAMEA7710401
PXD005445-HSB174 brain, AMY	Homo sapiens	brain	amygdala	HSB174	not applicable	African	3186D	male	uninfected	not available	no depletion	qep16-2751_amydev	QEp16-2751_AMYdev.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2751_AMYdev.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	081ee4180c4f4e6007dc9887fd81aec1479871e6842949d5393dc51ca1cc8430	SAMEA7710402
PXD005445-HSB175 brain, AMY	Homo sapiens	brain	amygdala	HSB175	not applicable	African	4281D	female	uninfected	not available	no depletion	qep16-2756_amydev	QEp16-2756_AMYdev.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2756_AMYdev.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	83f11d55da1a41ef23acef8f89a3641da6e84a0764e5fc3d6c85be10e151c0b9	SAMEA7710403
PXD005445-not available	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	uninfected	not available	no depletion	qep16-2156_con3	QEp16-2156_CON3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2156_CON3.raw	not available	not available	AC=MS:1002038;NT=label free sample	not available	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	fa3cee3b2fca4d6f28e4032101415fd5461fde3606f565a1f1d4987645a57eda	SAMEA7710404
PXD005445-not available	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	uninfected	not available	no depletion	qep15-2822_con	QEp15-2822_CON.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2822_CON.raw	not available	not available	AC=MS:1002038;NT=label free sample	not available	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	fa3cee3b2fca4d6f28e4032101415fd5461fde3606f565a1f1d4987645a57eda	SAMEA7710404
PXD005445-not available	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	uninfected	not available	no depletion	qep16-2771_con	QEp16-2771_CON.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2771_CON.raw	not available	not available	AC=MS:1002038;NT=label free sample	not available	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	fa3cee3b2fca4d6f28e4032101415fd5461fde3606f565a1f1d4987645a57eda	SAMEA7710404
PXD005445-not available	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	uninfected	not available	no depletion	qep15-2550_con	QEp15-2550_CON.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2550_CON.raw	not available	not available	AC=MS:1002038;NT=label free sample	not available	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	fa3cee3b2fca4d6f28e4032101415fd5461fde3606f565a1f1d4987645a57eda	SAMEA7710404
PXD005445-not available	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	uninfected	not available	no depletion	qep15-2734_con	QEp15-2734_CON.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2734_CON.raw	not available	not available	AC=MS:1002038;NT=label free sample	not available	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	fa3cee3b2fca4d6f28e4032101415fd5461fde3606f565a1f1d4987645a57eda	SAMEA7710404
PXD005445-not available	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	uninfected	not available	no depletion	qep15-2709_con	QEp15-2709_CON.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2709_CON.raw	not available	not available	AC=MS:1002038;NT=label free sample	not available	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	fa3cee3b2fca4d6f28e4032101415fd5461fde3606f565a1f1d4987645a57eda	SAMEA7710404
PXD005445-not available	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	uninfected	not available	no depletion	qep16-2726_con	QEp16-2726_CON.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2726_CON.raw	not available	not available	AC=MS:1002038;NT=label free sample	not available	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	fa3cee3b2fca4d6f28e4032101415fd5461fde3606f565a1f1d4987645a57eda	SAMEA7710404
PXD005445-not available	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	uninfected	not available	no depletion	qep16-2106_con3	QEp16-2106_CON3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2106_CON3.raw	not available	not available	AC=MS:1002038;NT=label free sample	not available	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	fa3cee3b2fca4d6f28e4032101415fd5461fde3606f565a1f1d4987645a57eda	SAMEA7710404
PXD005445-not available	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	uninfected	not available	no depletion	qep15-2784_con	QEp15-2784_CON.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2784_CON.raw	not available	not available	AC=MS:1002038;NT=label free sample	not available	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	fa3cee3b2fca4d6f28e4032101415fd5461fde3606f565a1f1d4987645a57eda	SAMEA7710404
PXD005445-not available	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	uninfected	not available	no depletion	qep15-2602_con	QEp15-2602_CON.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2602_CON.raw	not available	not available	AC=MS:1002038;NT=label free sample	not available	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	fa3cee3b2fca4d6f28e4032101415fd5461fde3606f565a1f1d4987645a57eda	SAMEA7710404
PXD005445-not available	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	uninfected	not available	no depletion	qep15-2576_con	QEp15-2576_CON.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2576_CON.raw	not available	not available	AC=MS:1002038;NT=label free sample	not available	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	fa3cee3b2fca4d6f28e4032101415fd5461fde3606f565a1f1d4987645a57eda	SAMEA7710404
PXD005445-not available	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	uninfected	not available	no depletion	qep16-2045_con3	QEp16-2045_CON3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2045_CON3.raw	not available	not available	AC=MS:1002038;NT=label free sample	not available	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	fa3cee3b2fca4d6f28e4032101415fd5461fde3606f565a1f1d4987645a57eda	SAMEA7710404
PXD005445-not available	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	uninfected	not available	no depletion	qep16-1995_con3	QEp16-1995_CON3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-1995_CON3.raw	not available	not available	AC=MS:1002038;NT=label free sample	not available	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	fa3cee3b2fca4d6f28e4032101415fd5461fde3606f565a1f1d4987645a57eda	SAMEA7710404
PXD005445-not available	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	uninfected	not available	no depletion	qep16-2766_amydev	QEp16-2766_AMYdev.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2766_AMYdev.raw	not available	not available	AC=MS:1002038;NT=label free sample	not available	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	fa3cee3b2fca4d6f28e4032101415fd5461fde3606f565a1f1d4987645a57eda	SAMEA7710404
