source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[ms2 mass analyzer]	comment[ms1 scan range]	comment[collision energy]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD022741-Sample-275	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	not available	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11964.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-276	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	NT=collision-induced dissociation;AC=MS:1000133	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11965.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-277	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127N	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	NT=collision-induced dissociation;AC=MS:1000133	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11965.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-278	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	NT=collision-induced dissociation;AC=MS:1000133	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11965.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-279	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128N	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	NT=collision-induced dissociation;AC=MS:1000133	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11965.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-280	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	NT=collision-induced dissociation;AC=MS:1000133	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11965.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-281	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129N	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	NT=collision-induced dissociation;AC=MS:1000133	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11965.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-282	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	NT=collision-induced dissociation;AC=MS:1000133	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11965.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-283	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130N	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	NT=collision-induced dissociation;AC=MS:1000133	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11965.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-284	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	NT=collision-induced dissociation;AC=MS:1000133	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11965.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-285	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	NT=collision-induced dissociation;AC=MS:1000133	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11965.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-286	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	NT=collision-induced dissociation;AC=MS:1000133	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11965.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-287	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	not available	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11966.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-288	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127N	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	not available	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11966.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-289	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	not available	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11966.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-290	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128N	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	not available	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11966.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-291	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	not available	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11966.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-292	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129N	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	not available	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11966.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-293	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	not available	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11966.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-294	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130N	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	not available	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11966.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-295	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	not available	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11966.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-296	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	not available	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11966.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-297	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	not available	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11966.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-298	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	NT=collision-induced dissociation;AC=MS:1000133	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11968.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-299	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127N	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	NT=collision-induced dissociation;AC=MS:1000133	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11968.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-300	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	NT=collision-induced dissociation;AC=MS:1000133	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11968.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-301	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128N	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	NT=collision-induced dissociation;AC=MS:1000133	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11968.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-302	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	NT=collision-induced dissociation;AC=MS:1000133	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11968.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-303	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129N	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	NT=collision-induced dissociation;AC=MS:1000133	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11968.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-304	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129C	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	NT=collision-induced dissociation;AC=MS:1000133	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11968.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD022741-Sample-305	Saccharomyces cerevisiae	not available	not available	yeast	3	not available	11 time points over 33 h after inoculation	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130N	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Lys-C;AC=MS:1001309	12	1	NT=collision-induced dissociation;AC=MS:1000133	time (11 time points over 33 h)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	400m/z-1400m/z	45 NCE	a11968.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
