source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD002619-Sample-232	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 232	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110707_EXQ1_TaGe_SA_BC41_1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-233	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 233	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110707_EXQ1_TaGe_SA_BC40_1_110713202722.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-234	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 234	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110612_Q2_TaGe_SA_BC4_4.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-235	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 235	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC25_4.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-236	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 236	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110612_EXQ1_TaGe_SA_BC6_3.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-237	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 237	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110617_EXQ2_TaGe_SA_BC30B_3.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-238	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 238	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110701_EXQ2_TaGe_SA_BC45_1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-239	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 239	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC36_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-240	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 240	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110624_EXQ1_TaGe_SA_BC22_3.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-241	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 241	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC25_1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-242	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 242	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110612_EXQ1_TaGe_SA_BC5_2.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-243	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 243	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110707_EXQ1_TaGe_SA_BC38_2.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-244	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 244	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110612_Q2_TaGe_SA_BC4_1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-245	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 245	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110610_Q2_TaGe_SA_SSM2_3_110612155437.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-246	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 246	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC37A_3.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-247	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 247	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC19_4.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-248	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 248	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110617_EXQ2_TaGe_SA_BC30B_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-249	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 249	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_SSM_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-250	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 250	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC34_1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-251	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 251	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110612_EXQ1_TaGe_SA_BC5_3.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-252	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 252	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110624_EXQ1_TaGe_SA_BC22_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-253	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 253	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110707_EXQ2_TaGe_SA_BC46_3.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-254	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 254	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC18_5.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-255	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 255	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110823_EXQ3_TaGe_SA_BC30_5.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-256	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 256	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110823_EXQ3_TaGe_SA_BC23_2.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-257	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 257	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC19_1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-258	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 258	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC20_6_110624160855.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-259	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 259	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC26_4.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-260	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 260	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC18_3.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-261	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 261	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110823_EXQ3_TaGe_SA_BC8_2.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
