accession,existing_PRIDE_SDRF
PXD026710,False
PXD026711,False
PXD026712,False
PXD026713,False
PXD026714,False
PXD026715,False
PXD026716,False
PXD026717,False
PXD026718,False
PXD026719,False
PXD026720,False
PXD026722,False
PXD026723,False
PXD026724,False
PXD026725,False
PXD026726,False
PXD026727,False
PXD026728,False
PXD026729,False
PXD026730,False
PXD026731,False
PXD026732,False
PXD026733,False
PXD026738,False
PXD026739,False
PXD026740,False
PXD026741,False
PXD026743,False
PXD026747,False
PXD026748,False
PXD026749,False
PXD026750,False
PXD026751,False
PXD026752,False
PXD026763,False
PXD026764,False
PXD026766,False
PXD026767,False
PXD026768,False
PXD026771,False
PXD026772,False
PXD026773,False
PXD026774,False
PXD026775,False
PXD026776,False
PXD026777,False
PXD026780,False
PXD026781,False
PXD026782,False
PXD026783,False
PXD026784,False
PXD026785,False
PXD026787,False
PXD026789,False
PXD026790,False
PXD026791,False
PXD026793,False
PXD026794,False
PXD026795,False
PXD026796,False
PXD026797,False
PXD026798,False
PXD026799,False
PXD026801,False
PXD026802,False
PXD026803,False
PXD026804,False
PXD026805,False
PXD026806,False
PXD026815,False
PXD026816,False
PXD026817,False
PXD026818,False
PXD026819,False
PXD026820,False
PXD026821,False
PXD026822,False
PXD026824,False
PXD026825,False
PXD026826,False
PXD026828,False
PXD026829,False
PXD026830,False
PXD026832,False
PXD026833,False
PXD026834,False
PXD026835,False
PXD026836,False
PXD026837,False
PXD026838,False
PXD026841,False
PXD026842,False
PXD026843,False
PXD026844,False
PXD026851,False
PXD026852,False
PXD026853,False
PXD026857,False
PXD026858,False
PXD026859,False
PXD026861,False
PXD026863,False
PXD026864,False
PXD026866,False
PXD026867,False
PXD026871,False
PXD026872,False
PXD026873,False
PXD026874,False
PXD026875,False
PXD026876,False
PXD026877,False
PXD026879,False
PXD026880,False
PXD026884,False
PXD026886,False
PXD026887,False
PXD026888,False
PXD026889,False
PXD026893,False
PXD026894,False
PXD026895,False
PXD026896,False
PXD026897,False
PXD026898,False
PXD026900,False
PXD026901,False
PXD026903,False
PXD026904,False
PXD026905,False
PXD026906,False
PXD026907,False
PXD026908,False
PXD026909,False
PXD026910,False
PXD026912,False
PXD026913,False
PXD026916,False
PXD026922,False
PXD026923,False
PXD026924,False
PXD026925,False
PXD026926,False
PXD026927,False
PXD026928,False
PXD026929,False
PXD026930,False
PXD026931,False
PXD026932,False
PXD026934,False
PXD026935,False
PXD026936,False
PXD026941,False
PXD026942,False
PXD026944,False
PXD026945,False
PXD026947,False
PXD026948,False
PXD026949,False
PXD026950,False
PXD026952,False
PXD026953,False
PXD026954,False
PXD026955,False
PXD026959,False
PXD026963,False
PXD026965,False
PXD026967,False
PXD026968,False
PXD026971,False
PXD026973,False
PXD026974,False
PXD026975,False
PXD026978,False
PXD026979,False
PXD026980,False
PXD026981,False
PXD026982,False
PXD026983,False
PXD026984,False
PXD026985,False
PXD026986,False
PXD026988,False
PXD026989,False
PXD026990,False
PXD026991,False
PXD026994,False
PXD026995,False
PXD026997,False
PXD026998,False
PXD026999,False
PXD027000,False
PXD027001,False
PXD027003,False
PXD027006,False
PXD027007,False
PXD027008,False
PXD027009,False
PXD027010,False
PXD027011,False
PXD027012,False
PXD027013,False
PXD027014,False
PXD027015,False
PXD027017,False
PXD027025,False
PXD027026,False
PXD027027,False
PXD027029,False
PXD027030,False
PXD027031,False
PXD027032,False
PXD027033,False
PXD027034,False
PXD027035,False
PXD027037,False
PXD027038,False
PXD027039,False
PXD027040,False
PXD027041,False
PXD027042,False
PXD027043,False
PXD027044,False
PXD027049,False
PXD027050,False
PXD027051,False
PXD027053,False
PXD027054,False
PXD027055,False
PXD027056,False
PXD027059,False
PXD027061,False
PXD027063,False
PXD027064,False
PXD027065,False
PXD027067,False
PXD027068,False
PXD027069,False
PXD027071,False
PXD027072,False
PXD027073,False
PXD027074,False
PXD027076,False
PXD027087,False
PXD027088,False
PXD027089,False
PXD027090,False
PXD027091,False
PXD027094,False
PXD027095,False
PXD027096,False
PXD027097,False
PXD027098,False
PXD027099,False
PXD027100,False
PXD027101,False
PXD027102,False
PXD027103,False
PXD027104,False
PXD027105,False
PXD027108,False
PXD027109,False
PXD027110,False
PXD027111,False
PXD027117,False
PXD027119,False
PXD027120,False
PXD027121,False
PXD027122,False
PXD027124,False
PXD027125,False
PXD027127,False
PXD027128,False
PXD027129,False
PXD027130,False
PXD027131,False
PXD027132,False
PXD027135,False
PXD027136,False
PXD027137,False
PXD027138,False
PXD027141,False
PXD027142,False
PXD027143,False
PXD027145,False
PXD027146,False
PXD027148,False
PXD027149,False
PXD027150,False
PXD027151,False
PXD027152,False
PXD027154,False
PXD027155,False
PXD027156,False
PXD027158,False
PXD027159,False
PXD027160,False
PXD027161,False
PXD027162,False
PXD027163,False
PXD027164,False
PXD027166,False
PXD027167,False
PXD027168,False
PXD027172,False
PXD027173,False
PXD027174,False
PXD027175,False
PXD027176,False
PXD027177,False
PXD027178,False
PXD027181,False
PXD027182,False
PXD027184,False
PXD027185,False
PXD027186,False
PXD027187,False
PXD027188,False
PXD027189,False
PXD027190,False
PXD027191,False
PXD027193,False
PXD027195,False
PXD027196,False
PXD027197,False
PXD027198,False
PXD027202,False
PXD027203,False
PXD027204,False
PXD027205,False
PXD027206,False
PXD027207,False
PXD027208,False
PXD027211,False
PXD027213,False
PXD027214,False
PXD027215,False
PXD027216,False
PXD027217,False
PXD027220,False
PXD027221,False
PXD027226,False
PXD027228,False
PXD027229,False
PXD027230,False
PXD027232,False
PXD027234,False
PXD027236,False
PXD027237,False
PXD027238,False
PXD027239,False
PXD027240,False
PXD027241,False
PXD027242,False
PXD027243,False
PXD027245,False
PXD027246,False
PXD027248,False
PXD027249,False
PXD027250,False
PXD027251,False
PXD027252,False
PXD027257,False
PXD027258,False
PXD027259,False
PXD027260,False
PXD027261,False
PXD027263,False
PXD027265,False
PXD027266,False
PXD027267,False
PXD027268,False
PXD027269,False
PXD027272,False
PXD027278,False
PXD027279,False
PXD027280,False
PXD027282,False
PXD027283,False
PXD027284,False
PXD027288,False
PXD027289,False
PXD027290,False
PXD027294,False
PXD027295,False
PXD027296,False
PXD027297,False
PXD027299,False
PXD027300,False
PXD027301,False
PXD027302,False
PXD027303,False
PXD027305,False
PXD027306,False
PXD027308,False
PXD027309,False
PXD027310,False
PXD027316,False
PXD027317,False
PXD027318,False
PXD027323,False
PXD027324,False
PXD027327,False
PXD027328,False
PXD027329,False
PXD027330,False
PXD027331,False
PXD027332,False
PXD027333,False
PXD027334,False
PXD027335,False
PXD027337,False
PXD027338,False
PXD027339,False
PXD027341,False
PXD027343,False
PXD027344,False
PXD027345,False
PXD027346,False
PXD027349,False
PXD027350,False
PXD027351,False
PXD027352,False
PXD027353,False
PXD027355,False
PXD027356,False
PXD027357,False
PXD027358,False
PXD027359,False
PXD027360,False
PXD027361,False
PXD027362,False
PXD027364,False
PXD027365,False
PXD027366,False
PXD027367,False
PXD027368,False
PXD027369,False
PXD027383,False
PXD027387,False
PXD027388,False
PXD027391,False
PXD027392,False
PXD027394,False
PXD027401,False
PXD027402,False
PXD027403,False
PXD027404,False
PXD027405,False
PXD027406,False
PXD027407,False
PXD027408,False
PXD027410,False
PXD027411,False
PXD027412,False
PXD027413,False
PXD027417,False
PXD027418,False
PXD027419,False
PXD027420,False
PXD027421,False
PXD027425,False
PXD027426,False
PXD027427,False
PXD027428,False
PXD027430,False
PXD027434,False
PXD027435,False
PXD027436,False
PXD027439,False
PXD027440,False
PXD027442,False
PXD027443,False
PXD027444,False
PXD027447,False
PXD027451,False
PXD027452,False
PXD027453,False
PXD027454,False
PXD027456,False
PXD027463,False
PXD027464,False
PXD027465,False
PXD027466,False
PXD027467,False
PXD027468,False
PXD027471,False
PXD027475,False
PXD027476,False
PXD027477,False
PXD027479,False
PXD027480,False
PXD027481,False
PXD027486,False
PXD027487,False
PXD027488,False
PXD027489,False
PXD027490,False
PXD027491,False
PXD027493,False
PXD027494,False
PXD027495,False
PXD027496,False
PXD027497,False
PXD027498,False
PXD027499,False
PXD027501,False
PXD027502,False
PXD027504,False
PXD027505,False
PXD027507,False
PXD027515,False
PXD027516,False
PXD027517,False
PXD027518,False
PXD027519,False
PXD027520,False
PXD027521,False
PXD027522,False
PXD027524,False
PXD027525,False
PXD027526,False
PXD027527,False
PXD027528,False
PXD027529,False
PXD027530,False
PXD027531,False
PXD027534,False
PXD027535,False
PXD027536,False
PXD027538,False
PXD027539,False
PXD027540,False
PXD027541,False
PXD027542,False
PXD027543,False
PXD027544,False
PXD027545,False
PXD027546,False
PXD027547,False
PXD027548,False
PXD027549,False
PXD027550,False
PXD027551,False
PXD027552,False
PXD027561,False
PXD027562,False
PXD027563,False
PXD027565,False
PXD027566,False
PXD027567,False
PXD027569,False
PXD027570,False
PXD027571,False
PXD027572,False
PXD027573,False
PXD027581,False
PXD027582,False
PXD027583,False
PXD027586,False
PXD027587,False
PXD027588,False
PXD027589,False
PXD027592,False
PXD027593,False
PXD027594,False
PXD027595,False
PXD027596,False
PXD027597,False
PXD027599,False
PXD027600,False
PXD027601,False
PXD027602,False
PXD027603,False
PXD027608,False
PXD027609,False
PXD027611,False
PXD027612,False
PXD027613,False
PXD027614,False
PXD027615,False
PXD027616,False
PXD027617,False
PXD027618,False
PXD027619,False
PXD027621,False
PXD027622,False
PXD027623,False
PXD027624,False
PXD027625,False
PXD027626,False
PXD027627,False
PXD027628,False
PXD027636,False
PXD027637,False
PXD027638,False
PXD027639,False
PXD027640,False
PXD027641,False
PXD027642,False
PXD027643,False
PXD027644,False
PXD027650,False
PXD027652,False
PXD027654,False
PXD027655,False
PXD027656,False
PXD027660,False
PXD027661,False
PXD027662,False
PXD027664,False
PXD027665,False
PXD027666,False
PXD027667,False
PXD027668,False
PXD027669,False
PXD027670,False
PXD027671,False
PXD027673,False
PXD027674,False
PXD027675,False
PXD027700,False
PXD027701,False
PXD027703,False
PXD027704,False
PXD027705,False
PXD027706,False
PXD027707,False
PXD027708,False
PXD027710,False
PXD027711,False
PXD027712,False
PXD027713,False
PXD027714,False
PXD027715,False
PXD027716,False
PXD027718,False
PXD027719,False
PXD027720,False
PXD027721,False
PXD027722,False
PXD027723,False
PXD027724,False
PXD027725,False
PXD027727,False
PXD027728,False
PXD027729,False
PXD027730,False
PXD027733,False
PXD027734,False
PXD027735,False
PXD027737,False
PXD027738,False
PXD027739,False
PXD027740,False
PXD027741,False
PXD027742,False
PXD027743,False
PXD027744,False
PXD027745,False
PXD027746,False
PXD027747,False
PXD027748,False
PXD027749,False
PXD027750,False
PXD027751,False
PXD027753,False
PXD027754,False
PXD027757,False
PXD027758,False
PXD027759,False
PXD027762,False
PXD027763,False
PXD027764,False
PXD027765,False
PXD027766,False
PXD027767,False
PXD027768,False
PXD027769,False
PXD027772,False
PXD027773,False
PXD027774,False
PXD027778,False
PXD027779,False
PXD027780,False
PXD027781,False
PXD027782,False
PXD027783,False
PXD027784,False
PXD027785,False
PXD027786,False
PXD027787,False
PXD027788,False
PXD027789,False
PXD027791,False
PXD027792,False
PXD027793,False
PXD027794,False
PXD027795,False
PXD027796,False
PXD027799,False
PXD027800,False
PXD027801,False
PXD027802,False
PXD027803,False
PXD027804,False
PXD027806,False
PXD027807,False
PXD027808,False
PXD027810,False
PXD027811,False
PXD027812,False
PXD027813,True
PXD027815,False
PXD027817,False
PXD027819,False
PXD027820,False
PXD027821,False
PXD027822,False
PXD027823,False
PXD027825,False
PXD027826,False
PXD027827,False
PXD027835,False
PXD027837,False
PXD027838,False
PXD027839,False
PXD027840,False
PXD027841,False
PXD027843,False
PXD027844,False
PXD027846,False
PXD027847,False
PXD027848,False
PXD027849,False
PXD027854,False
PXD027855,False
PXD027856,False
PXD027857,False
PXD027859,False
PXD027861,False
PXD027862,False
PXD027863,False
PXD027864,False
PXD027867,False
PXD027869,False
PXD027870,False
PXD027871,False
PXD027872,False
PXD027873,False
PXD027874,False
PXD027875,False
PXD027877,False
PXD027878,False
PXD027881,False
PXD027882,False
PXD027886,False
PXD027887,False
PXD027888,False
PXD027890,False
PXD027891,False
PXD027892,False
PXD027893,False
PXD027894,False
PXD027895,False
PXD027896,False
PXD027897,False
PXD027898,False
PXD027900,False
PXD027901,False
PXD027902,False
PXD027903,False
PXD027904,False
PXD027905,False
PXD027906,False
PXD027909,False
PXD027911,False
PXD027912,False
PXD027913,False
PXD027914,False
PXD027917,False
PXD027918,False
PXD027919,False
PXD027920,False
PXD027921,False
PXD027922,False
PXD027923,False
PXD027925,False
PXD027933,False
PXD027934,False
PXD027935,False
PXD027937,False
PXD027938,False
PXD027940,False
PXD027941,False
PXD027944,False
PXD027945,False
PXD027946,False
PXD027948,False
PXD027949,False
PXD027950,False
PXD027953,False
PXD027954,False
PXD027955,False
PXD027961,False
PXD027962,False
PXD027964,False
PXD027965,False
PXD027966,False
PXD027968,False
PXD027969,False
PXD027970,False
PXD027971,False
PXD027972,False
PXD027973,False
PXD027974,False
PXD027979,False
PXD027980,False
PXD027981,False
PXD027992,False
PXD027993,False
PXD027995,False
PXD027997,False
PXD027998,False
PXD027999,False
PXD028001,False
PXD028002,False
PXD028003,False
PXD028004,False
PXD028005,False
PXD028006,False
PXD028007,False
PXD028008,False
PXD028011,False
PXD028014,False
PXD028020,False
PXD028021,False
PXD028022,False
PXD028023,False
PXD028025,False
PXD028026,False
PXD028027,False
PXD028028,False
PXD028034,False
PXD028035,False
PXD028036,False
PXD028037,False
PXD028038,False
PXD028039,False
PXD028040,False
PXD028043,False
PXD028044,False
PXD028047,False
PXD028048,False
PXD028049,False
PXD028050,False
PXD028051,False
PXD028060,False
PXD028061,False
PXD028062,False
PXD028063,False
PXD028064,False
PXD028066,False
PXD028069,False
PXD028070,False
PXD028071,False
PXD028072,False
PXD028073,False
PXD028074,False
PXD028078,False
PXD028080,False
PXD028081,False
PXD028082,False
PXD028084,False
PXD028086,False
PXD028087,False
PXD028088,False
PXD028089,False
PXD028090,False
PXD028092,False
PXD028094,False
PXD028095,False
PXD028096,False
PXD028098,False
PXD028099,False
PXD028107,False
PXD028109,False
PXD028110,False
PXD028111,False
PXD028112,False
PXD028113,False
PXD028114,False
PXD028115,False
PXD028116,False
PXD028117,False
PXD028118,False
PXD028120,False
PXD028121,False
PXD028122,False
PXD028123,False
PXD028124,False
