Source Name	Characteristics[organism]	Characteristics[organism part]	Characteristics[disease]	Characteristics[ancestry category]	Characteristics[age]	Characteristics[developmental stage]	Characteristics[sex]	Characteristics[cell line]	characteristics[cell type]	characteristics[depletion]	characteristics[biological replicate]	assay name	comment[label]	comment[file uri]	comment[fractionation method]	comment[fraction identifier]	comment[MS2 mass analyzer]	comment[instrument]	comment[separation]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	Material Type	factor value[cell line]	sampleChecksum	sampleAccession
PXD002395-Sample 27	Homo sapiens	not available	Chronic myelogenous leukemia, BCR-ABL1 positive	not available	53Y	not available	Female	K562	lymphoblast	no depletion	3	run 160	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101222_Velos1_TaGe_SA_K562_04.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	4	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101222_Velos1_TaGe_SA_K562_04.raw	cell	K562	63fa98736e0ab430c0a4ea4ad6e553b616ed2b787f0c8b6145400ab4926a0e6c	SAMEA7715965
PXD002395-Sample 27	Homo sapiens	not available	Chronic myelogenous leukemia, BCR-ABL1 positive	not available	53Y	not available	Female	K562	lymphoblast	no depletion	3	run 161	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101222_Velos1_TaGe_SA_K562_05.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	5	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101222_Velos1_TaGe_SA_K562_05.raw	cell	K562	63fa98736e0ab430c0a4ea4ad6e553b616ed2b787f0c8b6145400ab4926a0e6c	SAMEA7715965
PXD002395-Sample 27	Homo sapiens	not available	Chronic myelogenous leukemia, BCR-ABL1 positive	not available	53Y	not available	Female	K562	lymphoblast	no depletion	3	run 162	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101222_Velos1_TaGe_SA_K562_06.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	6	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101222_Velos1_TaGe_SA_K562_06.raw	cell	K562	63fa98736e0ab430c0a4ea4ad6e553b616ed2b787f0c8b6145400ab4926a0e6c	SAMEA7715965
PXD002395-Sample 28	Homo sapiens	not available	Colon carcinoma	not available	not available	not available	not available	RKO	epithelial	no depletion	3	run 163	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101223_Velos1_TaGe_SA_RKO_01.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	1	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101223_Velos1_TaGe_SA_RKO_01.raw	cell	RKO	ad98e9c2f2653e856031c1a1ef109b6b2d65860b106b3f8f4475073ac90c1acb	SAMEA7715966
PXD002395-Sample 28	Homo sapiens	not available	Colon carcinoma	not available	not available	not available	not available	RKO	epithelial	no depletion	3	run 164	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101223_Velos1_TaGe_SA_RKO_02.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	2	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101223_Velos1_TaGe_SA_RKO_02.raw	cell	RKO	ad98e9c2f2653e856031c1a1ef109b6b2d65860b106b3f8f4475073ac90c1acb	SAMEA7715966
PXD002395-Sample 28	Homo sapiens	not available	Colon carcinoma	not available	not available	not available	not available	RKO	epithelial	no depletion	3	run 165	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101223_Velos1_TaGe_SA_RKO_03.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	3	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101223_Velos1_TaGe_SA_RKO_03.raw	cell	RKO	ad98e9c2f2653e856031c1a1ef109b6b2d65860b106b3f8f4475073ac90c1acb	SAMEA7715966
PXD002395-Sample 28	Homo sapiens	not available	Colon carcinoma	not available	not available	not available	not available	RKO	epithelial	no depletion	3	run 166	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101223_Velos1_TaGe_SA_RKO_04.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	4	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101223_Velos1_TaGe_SA_RKO_04.raw	cell	RKO	ad98e9c2f2653e856031c1a1ef109b6b2d65860b106b3f8f4475073ac90c1acb	SAMEA7715966
PXD002395-Sample 28	Homo sapiens	not available	Colon carcinoma	not available	not available	not available	not available	RKO	epithelial	no depletion	3	run 167	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101223_Velos1_TaGe_SA_RKO_05.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	5	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101223_Velos1_TaGe_SA_RKO_05.raw	cell	RKO	ad98e9c2f2653e856031c1a1ef109b6b2d65860b106b3f8f4475073ac90c1acb	SAMEA7715966
PXD002395-Sample 28	Homo sapiens	not available	Colon carcinoma	not available	not available	not available	not available	RKO	epithelial	no depletion	3	run 168	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101223_Velos1_TaGe_SA_RKO_06.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	6	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101223_Velos1_TaGe_SA_RKO_06.raw	cell	RKO	ad98e9c2f2653e856031c1a1ef109b6b2d65860b106b3f8f4475073ac90c1acb	SAMEA7715966
PXD002395-Sample 29	Homo sapiens	not available	Human papillomavirus-related endocervical adenocarcinoma	not available	30Y6M	not available	Female	HELA	epithelial	no depletion	3	run 169	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101224_Velos1_TaGe_SA_HeLa_01.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	1	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101224_Velos1_TaGe_SA_HeLa_01.raw	cell	HELA	25379e24a77b48990be803668f801760dd76f6c37d3c55f0e7d97203d96047f1	SAMEA7715967
PXD002395-Sample 29	Homo sapiens	not available	Human papillomavirus-related endocervical adenocarcinoma	not available	30Y6M	not available	Female	HELA	epithelial	no depletion	3	run 170	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101224_Velos1_TaGe_SA_HeLa_02.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	2	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101224_Velos1_TaGe_SA_HeLa_02.raw	cell	HELA	25379e24a77b48990be803668f801760dd76f6c37d3c55f0e7d97203d96047f1	SAMEA7715967
PXD002395-Sample 29	Homo sapiens	not available	Human papillomavirus-related endocervical adenocarcinoma	not available	30Y6M	not available	Female	HELA	epithelial	no depletion	3	run 171	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101224_Velos1_TaGe_SA_HeLa_03.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	3	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101224_Velos1_TaGe_SA_HeLa_03.raw	cell	HELA	25379e24a77b48990be803668f801760dd76f6c37d3c55f0e7d97203d96047f1	SAMEA7715967
PXD002395-Sample 29	Homo sapiens	not available	Human papillomavirus-related endocervical adenocarcinoma	not available	30Y6M	not available	Female	HELA	epithelial	no depletion	3	run 172	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101224_Velos1_TaGe_SA_HeLa_04.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	4	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101224_Velos1_TaGe_SA_HeLa_04.raw	cell	HELA	25379e24a77b48990be803668f801760dd76f6c37d3c55f0e7d97203d96047f1	SAMEA7715967
PXD002395-Sample 29	Homo sapiens	not available	Human papillomavirus-related endocervical adenocarcinoma	not available	30Y6M	not available	Female	HELA	epithelial	no depletion	3	run 173	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101224_Velos1_TaGe_SA_HeLa_05.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	5	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101224_Velos1_TaGe_SA_HeLa_05.raw	cell	HELA	25379e24a77b48990be803668f801760dd76f6c37d3c55f0e7d97203d96047f1	SAMEA7715967
PXD002395-Sample 29	Homo sapiens	not available	Human papillomavirus-related endocervical adenocarcinoma	not available	30Y6M	not available	Female	HELA	epithelial	no depletion	3	run 174	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101224_Velos1_TaGe_SA_HeLa_06.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	6	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101224_Velos1_TaGe_SA_HeLa_06.raw	cell	HELA	25379e24a77b48990be803668f801760dd76f6c37d3c55f0e7d97203d96047f1	SAMEA7715967
PXD002395-Sample 30	Homo sapiens	not available	Hepatoblastoma	not available	15Y	not available	Male	HepG2	epithelial-like	no depletion	3	run 175	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101224_Velos1_TaGe_SA_HepG2_1.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	1	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101224_Velos1_TaGe_SA_HepG2_1.raw	cell	HepG2	3c653650b83837ef9e5685e7f34e9e3754aee2285b0fe7cb9ed8291da4b3f547	SAMEA7715968
PXD002395-Sample 30	Homo sapiens	not available	Hepatoblastoma	not available	15Y	not available	Male	HepG2	epithelial-like	no depletion	3	run 176	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101224_Velos1_TaGe_SA_HepG2_2.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	2	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101224_Velos1_TaGe_SA_HepG2_2.raw	cell	HepG2	3c653650b83837ef9e5685e7f34e9e3754aee2285b0fe7cb9ed8291da4b3f547	SAMEA7715968
PXD002395-Sample 30	Homo sapiens	not available	Hepatoblastoma	not available	15Y	not available	Male	HepG2	epithelial-like	no depletion	3	run 177	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101224_Velos1_TaGe_SA_HepG2_3.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	3	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101224_Velos1_TaGe_SA_HepG2_3.raw	cell	HepG2	3c653650b83837ef9e5685e7f34e9e3754aee2285b0fe7cb9ed8291da4b3f547	SAMEA7715968
PXD002395-Sample 30	Homo sapiens	not available	Hepatoblastoma	not available	15Y	not available	Male	HepG2	epithelial-like	no depletion	3	run 178	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101224_Velos1_TaGe_SA_HepG2_4.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	4	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101224_Velos1_TaGe_SA_HepG2_4.raw	cell	HepG2	3c653650b83837ef9e5685e7f34e9e3754aee2285b0fe7cb9ed8291da4b3f547	SAMEA7715968
PXD002395-Sample 30	Homo sapiens	not available	Hepatoblastoma	not available	15Y	not available	Male	HepG2	epithelial-like	no depletion	3	run 179	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101224_Velos1_TaGe_SA_HepG2_5.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	5	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101224_Velos1_TaGe_SA_HepG2_5.raw	cell	HepG2	3c653650b83837ef9e5685e7f34e9e3754aee2285b0fe7cb9ed8291da4b3f547	SAMEA7715968
PXD002395-Sample 30	Homo sapiens	not available	Hepatoblastoma	not available	15Y	not available	Male	HepG2	epithelial-like	no depletion	3	run 180	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101224_Velos1_TaGe_SA_HepG2_6.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	6	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101224_Velos1_TaGe_SA_HepG2_6.raw	cell	HepG2	3c653650b83837ef9e5685e7f34e9e3754aee2285b0fe7cb9ed8291da4b3f547	SAMEA7715968
PXD002395-Sample 31	Homo sapiens	not available	Glioblastoma	not available	48Y	not available	Female	GAMG	not available	no depletion	3	run 181	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101227_Velos1_TaGe_SA_GAMG2_101229143203.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	2	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101227_Velos1_TaGe_SA_GAMG2_101229143203.raw	cell	GAMG	5891d2ad710384b24f00af587783d850a5797d5e9f62e42450bec57c003a2f1f	SAMEA7715969
PXD002395-Sample 31	Homo sapiens	not available	Glioblastoma	not available	48Y	not available	Female	GAMG	not available	no depletion	3	run 182	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101227_Velos1_TaGe_SA_GAMG3.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	3	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101227_Velos1_TaGe_SA_GAMG3.raw	cell	GAMG	5891d2ad710384b24f00af587783d850a5797d5e9f62e42450bec57c003a2f1f	SAMEA7715969
PXD002395-Sample 31	Homo sapiens	not available	Glioblastoma	not available	48Y	not available	Female	GAMG	not available	no depletion	3	run 183	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101227_Velos1_TaGe_SA_GAMG4.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	4	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101227_Velos1_TaGe_SA_GAMG4.raw	cell	GAMG	5891d2ad710384b24f00af587783d850a5797d5e9f62e42450bec57c003a2f1f	SAMEA7715969
PXD002395-Sample 31	Homo sapiens	not available	Glioblastoma	not available	48Y	not available	Female	GAMG	not available	no depletion	3	run 184	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101227_Velos1_TaGe_SA_GAMG5.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	5	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101227_Velos1_TaGe_SA_GAMG5.raw	cell	GAMG	5891d2ad710384b24f00af587783d850a5797d5e9f62e42450bec57c003a2f1f	SAMEA7715969
PXD002395-Sample 31	Homo sapiens	not available	Glioblastoma	not available	48Y	not available	Female	GAMG	not available	no depletion	3	run 185	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101227_Velos1_TaGe_SA_GAMG6.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	6	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101227_Velos1_TaGe_SA_GAMG6.raw	cell	GAMG	5891d2ad710384b24f00af587783d850a5797d5e9f62e42450bec57c003a2f1f	SAMEA7715969
PXD002395-Sample 31	Homo sapiens	not available	Glioblastoma	not available	48Y	not available	Female	GAMG	not available	no depletion	3	run 186	AC=MS:1002038;NT=label free sample	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002395/20101227_Velos1_TaGe_SA_GAMG_101230100451.raw	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	not available	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=PRIDE:0000558;NT=SAX	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin/P;AC=MS:1001313	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	20101227_Velos1_TaGe_SA_GAMG_101230100451.raw	cell	GAMG	5891d2ad710384b24f00af587783d850a5797d5e9f62e42450bec57c003a2f1f	SAMEA7715969
